CS ID,Ve0,Ve0-Vo0,dx0,Vy
LS-THC-G1-2-E1-10-00B-3030-00001162,60,40,2,2
LS-THC-G1-2-E1-10-00B-3030-00001163,60,40,3,2
LS-THC-G1-2-E1-10-00B-3030-00001164,60,40,4,2
LS-THC-G1-2-E1-10-00B-3030-00001165,60,40,5,2
LS-THC-G1-2-E1-10-00B-3030-00001166,60,40,6,2
LS-THC-G1-2-E1-10-00B-3030-00001167,60,40,7,2
LS-THC-G1-2-E1-10-00B-3030-00001168,60,40,8,2
LS-THC-G1-2-E1-10-00B-3030-00001169,60,40,9,2
LS-THC-G1-2-E1-10-00B-3030-00001170,60,40,10,2
LS-THC-G1-2-E1-10-00B-3030-00001171,60,40,11,2
LS-THC-G1-2-E1-10-00B-3030-00001172,60,40,12,2
LS-THC-G1-2-E1-10-00B-3030-00001173,60,40,13,2
LS-THC-G1-2-E1-10-00B-3030-00001174,60,40,14,2
LS-THC-G1-2-E1-10-00B-3030-00001175,60,40,15,2
LS-THC-G1-2-E1-10-00B-3030-00001176,60,40,16,2
LS-THC-G1-2-E1-10-00B-3030-00001177,60,40,17,2
LS-THC-G1-2-E1-10-00B-3030-00001178,60,40,18,2
LS-THC-G1-2-E1-10-00B-3030-00001179,60,40,19,2
LS-THC-G1-2-E1-10-00B-3030-00001180,60,40,20,2
LS-THC-G1-2-E1-10-00B-3030-00001181,60,40,21,2
LS-THC-G1-2-E1-10-00B-3030-00001182,60,40,22,2
LS-THC-G1-2-E1-10-00B-3030-00001183,60,40,23,2
LS-THC-G1-2-E1-10-00B-3030-00001184,60,40,24,2
LS-THC-G1-2-E1-10-00B-3030-00001185,60,40,25,2
LS-THC-G1-2-E1-10-00B-3030-00001186,60,40,26,2
LS-THC-G1-2-E1-10-00B-3030-00001187,60,40,27,2
LS-THC-G1-2-E1-10-00B-3030-00001188,60,40,28,2
LS-THC-G1-2-E1-10-00B-3030-00001189,60,40,29,2
LS-THC-G1-2-E1-10-00B-3030-00001190,60,40,30,2
LS-THC-G1-2-E1-10-00B-3030-00001191,60,40,31,2
LS-THC-G1-2-E1-10-00B-3030-00001192,60,40,32,2
LS-THC-G1-2-E1-10-00B-3030-00001193,60,40,33,2
LS-THC-G1-2-E1-10-00B-3030-00001194,60,40,34,2
LS-THC-G1-2-E1-10-00B-3030-00001195,60,40,35,2
LS-THC-G1-2-E1-10-00B-3030-00001196,60,40,36,2
LS-THC-G1-2-E1-10-00B-3030-00001197,60,40,37,2
LS-THC-G1-2-E1-10-00B-3030-00001198,60,40,38,2
LS-THC-G1-2-E1-10-00B-3030-00001199,60,40,39,2
LS-THC-G1-2-E1-10-00B-3030-00001200,60,40,40,2
LS-THC-G1-2-E1-10-00B-3030-00001201,60,40,41,2
LS-THC-G1-2-E1-10-00B-3030-00001202,60,40,42,2
LS-THC-G1-2-E1-10-00B-3030-00001203,60,40,43,2
LS-THC-G1-2-E1-10-00B-3030-00001204,60,40,44,2
LS-THC-G1-2-E1-10-00B-3030-00001205,60,40,45,2
LS-THC-G1-2-E1-10-00B-3030-00001206,60,40,46,2
LS-THC-G1-2-E1-10-00B-3030-00001207,60,40,47,2
LS-THC-G1-2-E1-10-00B-3030-00001208,60,40,48,2
LS-THC-G1-2-E1-10-00B-3030-00001209,60,40,49,2
LS-THC-G1-2-E1-10-00B-3030-00001210,60,40,50,2
LS-THC-G1-2-E1-10-00B-3030-00001211,60,40,51,2
LS-THC-G1-2-E1-10-00B-3030-00001212,60,40,52,2
LS-THC-G1-2-E1-10-00B-3030-00001213,60,40,53,2
LS-THC-G1-2-E1-10-00B-3030-00001214,60,40,54,2
LS-THC-G1-2-E1-10-00B-3030-00001215,60,40,55,2
LS-THC-G1-2-E1-10-00B-3030-00001216,60,40,56,2
LS-THC-G1-2-E1-10-00B-3030-00001217,60,40,57,2
LS-THC-G1-2-E1-10-00B-3030-00001218,60,40,58,2
LS-THC-G1-2-E1-10-00B-3030-00001219,60,40,59,2
LS-THC-G1-2-E1-10-00B-3030-00001220,60,40,60,2
LS-THC-G1-2-E1-10-00B-3030-00001221,60,40,0,2.1
LS-THC-G1-2-E1-10-00B-3030-00001222,60,40,1,2.1
LS-THC-G1-2-E1-10-00B-3030-00001223,60,40,2,2.1
LS-THC-G1-2-E1-10-00B-3030-00001224,60,40,3,2.1
LS-THC-G1-2-E1-10-00B-3030-00001225,60,40,4,2.1
LS-THC-G1-2-E1-10-00B-3030-00001226,60,40,5,2.1
LS-THC-G1-2-E1-10-00B-3030-00001227,60,40,6,2.1
LS-THC-G1-2-E1-10-00B-3030-00001228,60,40,7,2.1
LS-THC-G1-2-E1-10-00B-3030-00001229,60,40,8,2.1
LS-THC-G1-2-E1-10-00B-3030-00001230,60,40,9,2.1
LS-THC-G1-2-E1-10-00B-3030-00001231,60,40,10,2.1
LS-THC-G1-2-E1-10-00B-3030-00001232,60,40,11,2.1
LS-THC-G1-2-E1-10-00B-3030-00001233,60,40,12,2.1
LS-THC-G1-2-E1-10-00B-3030-00001234,60,40,13,2.1
LS-THC-G1-2-E1-10-00B-3030-00001235,60,40,14,2.1
LS-THC-G1-2-E1-10-00B-3030-00001236,60,40,15,2.1
LS-THC-G1-2-E1-10-00B-3030-00001237,60,40,16,2.1
LS-THC-G1-2-E1-10-00B-3030-00001238,60,40,17,2.1
LS-THC-G1-2-E1-10-00B-3030-00001239,60,40,18,2.1
LS-THC-G1-2-E1-10-00B-3030-00001240,60,40,19,2.1
LS-THC-G1-2-E1-10-00B-3030-00001241,60,40,20,2.1
LS-THC-G1-2-E1-10-00B-3030-00001242,60,40,21,2.1
LS-THC-G1-2-E1-10-00B-3030-00001243,60,40,22,2.1
LS-THC-G1-2-E1-10-00B-3030-00001244,60,40,23,2.1
LS-THC-G1-2-E1-10-00B-3030-00001245,60,40,24,2.1
LS-THC-G1-2-E1-10-00B-3030-00001246,60,40,25,2.1
LS-THC-G1-2-E1-10-00B-3030-00001247,60,40,26,2.1
LS-THC-G1-2-E1-10-00B-3030-00001248,60,40,27,2.1
LS-THC-G1-2-E1-10-00B-3030-00001249,60,40,28,2.1
LS-THC-G1-2-E1-10-00B-3030-00001250,60,40,29,2.1
LS-THC-G1-2-E1-10-00B-3030-00001251,60,40,30,2.1
LS-THC-G1-2-E1-10-00B-3030-00001252,60,40,31,2.1
LS-THC-G1-2-E1-10-00B-3030-00001253,60,40,32,2.1
LS-THC-G1-2-E1-10-00B-3030-00001254,60,40,33,2.1
LS-THC-G1-2-E1-10-00B-3030-00001255,60,40,34,2.1
LS-THC-G1-2-E1-10-00B-3030-00001256,60,40,35,2.1
LS-THC-G1-2-E1-10-00B-3030-00001257,60,40,36,2.1
LS-THC-G1-2-E1-10-00B-3030-00001258,60,40,37,2.1
LS-THC-G1-2-E1-10-00B-3030-00001259,60,40,38,2.1
LS-THC-G1-2-E1-10-00B-3030-00001260,60,40,39,2.1
LS-THC-G1-2-E1-10-00B-3030-00001261,60,40,40,2.1
LS-THC-G1-2-E1-10-00B-3030-00001262,60,40,41,2.1
LS-THC-G1-2-E1-10-00B-3030-00001263,60,40,42,2.1
LS-THC-G1-2-E1-10-00B-3030-00001264,60,40,43,2.1
LS-THC-G1-2-E1-10-00B-3030-00001265,60,40,44,2.1
LS-THC-G1-2-E1-10-00B-3030-00001266,60,40,45,2.1
LS-THC-G1-2-E1-10-00B-3030-00001267,60,40,46,2.1
LS-THC-G1-2-E1-10-00B-3030-00001268,60,40,47,2.1
LS-THC-G1-2-E1-10-00B-3030-00001269,60,40,48,2.1
LS-THC-G1-2-E1-10-00B-3030-00001270,60,40,49,2.1
LS-THC-G1-2-E1-10-00B-3030-00001271,60,40,50,2.1
LS-THC-G1-2-E1-10-00B-3030-00001272,60,40,51,2.1
LS-THC-G1-2-E1-10-00B-3030-00001273,60,40,52,2.1
LS-THC-G1-2-E1-10-00B-3030-00001274,60,40,53,2.1
LS-THC-G1-2-E1-10-00B-3030-00001275,60,40,54,2.1
LS-THC-G1-2-E1-10-00B-3030-00001276,60,40,55,2.1
LS-THC-G1-2-E1-10-00B-3030-00001277,60,40,56,2.1
LS-THC-G1-2-E1-10-00B-3030-00001278,60,40,57,2.1
LS-THC-G1-2-E1-10-00B-3030-00001279,60,40,58,2.1
LS-THC-G1-2-E1-10-00B-3030-00001280,60,40,59,2.1
LS-THC-G1-2-E1-10-00B-3030-00001281,60,40,60,2.1
LS-THC-G1-2-E1-10-00B-3030-00001282,60,40,0,2.2
LS-THC-G1-2-E1-10-00B-3030-00001283,60,40,1,2.2
LS-THC-G1-2-E1-10-00B-3030-00001284,60,40,2,2.2
LS-THC-G1-2-E1-10-00B-3030-00001285,60,40,3,2.2
LS-THC-G1-2-E1-10-00B-3030-00001286,60,40,4,2.2
LS-THC-G1-2-E1-10-00B-3030-00001287,60,40,5,2.2
LS-THC-G1-2-E1-10-00B-3030-00001288,60,40,6,2.2
LS-THC-G1-2-E1-10-00B-3030-00001289,60,40,7,2.2
LS-THC-G1-2-E1-10-00B-3030-00001290,60,40,8,2.2
LS-THC-G1-2-E1-10-00B-3030-00001291,60,40,9,2.2
LS-THC-G1-2-E1-10-00B-3030-00001292,60,40,10,2.2
LS-THC-G1-2-E1-10-00B-3030-00001293,60,40,11,2.2
LS-THC-G1-2-E1-10-00B-3030-00001294,60,40,12,2.2
LS-THC-G1-2-E1-10-00B-3030-00001295,60,40,13,2.2
LS-THC-G1-2-E1-10-00B-3030-00001296,60,40,14,2.2
LS-THC-G1-2-E1-10-00B-3030-00001297,60,40,15,2.2
LS-THC-G1-2-E1-10-00B-3030-00001298,60,40,16,2.2
LS-THC-G1-2-E1-10-00B-3030-00001299,60,40,17,2.2
LS-THC-G1-2-E1-10-00B-3030-00001300,60,40,18,2.2
LS-THC-G1-2-E1-10-00B-3030-00001301,60,40,19,2.2
LS-THC-G1-2-E1-10-00B-3030-00001302,60,40,20,2.2
LS-THC-G1-2-E1-10-00B-3030-00001303,60,40,21,2.2
LS-THC-G1-2-E1-10-00B-3030-00001304,60,40,22,2.2
LS-THC-G1-2-E1-10-00B-3030-00001305,60,40,23,2.2
LS-THC-G1-2-E1-10-00B-3030-00001306,60,40,24,2.2
LS-THC-G1-2-E1-10-00B-3030-00001307,60,40,25,2.2
LS-THC-G1-2-E1-10-00B-3030-00001308,60,40,26,2.2
LS-THC-G1-2-E1-10-00B-3030-00001309,60,40,27,2.2
LS-THC-G1-2-E1-10-00B-3030-00001310,60,40,28,2.2
LS-THC-G1-2-E1-10-00B-3030-00001311,60,40,29,2.2
LS-THC-G1-2-E1-10-00B-3030-00001312,60,40,30,2.2
LS-THC-G1-2-E1-10-00B-3030-00001313,60,40,31,2.2
LS-THC-G1-2-E1-10-00B-3030-00001314,60,40,32,2.2
LS-THC-G1-2-E1-10-00B-3030-00001315,60,40,33,2.2
LS-THC-G1-2-E1-10-00B-3030-00001316,60,40,34,2.2
LS-THC-G1-2-E1-10-00B-3030-00001317,60,40,35,2.2
LS-THC-G1-2-E1-10-00B-3030-00001318,60,40,36,2.2
LS-THC-G1-2-E1-10-00B-3030-00001319,60,40,37,2.2
LS-THC-G1-2-E1-10-00B-3030-00001320,60,40,38,2.2
LS-THC-G1-2-E1-10-00B-3030-00001321,60,40,39,2.2
LS-THC-G1-2-E1-10-00B-3030-00001322,60,40,40,2.2
LS-THC-G1-2-E1-10-00B-3030-00001323,60,40,41,2.2
LS-THC-G1-2-E1-10-00B-3030-00001324,60,40,42,2.2
LS-THC-G1-2-E1-10-00B-3030-00001325,60,40,43,2.2
LS-THC-G1-2-E1-10-00B-3030-00001326,60,40,44,2.2
LS-THC-G1-2-E1-10-00B-3030-00001327,60,40,45,2.2
LS-THC-G1-2-E1-10-00B-3030-00001328,60,40,46,2.2
LS-THC-G1-2-E1-10-00B-3030-00001329,60,40,47,2.2
LS-THC-G1-2-E1-10-00B-3030-00001330,60,40,48,2.2
LS-THC-G1-2-E1-10-00B-3030-00001331,60,40,49,2.2
LS-THC-G1-2-E1-10-00B-3030-00001332,60,40,50,2.2
LS-THC-G1-2-E1-10-00B-3030-00001333,60,40,51,2.2
LS-THC-G1-2-E1-10-00B-3030-00001334,60,40,52,2.2
LS-THC-G1-2-E1-10-00B-3030-00001335,60,40,53,2.2
LS-THC-G1-2-E1-10-00B-3030-00001336,60,40,54,2.2
LS-THC-G1-2-E1-10-00B-3030-00001337,60,40,55,2.2
LS-THC-G1-2-E1-10-00B-3030-00001338,60,40,56,2.2
LS-THC-G1-2-E1-10-00B-3030-00001339,60,40,57,2.2
LS-THC-G1-2-E1-10-00B-3030-00001340,60,40,58,2.2
LS-THC-G1-2-E1-10-00B-3030-00001341,60,40,59,2.2
LS-THC-G1-2-E1-10-00B-3030-00001342,60,40,60,2.2
LS-THC-G1-2-E1-10-00B-3030-00001343,60,40,0,2.3
LS-THC-G1-2-E1-10-00B-3030-00001344,60,40,1,2.3
LS-THC-G1-2-E1-10-00B-3030-00001345,60,40,2,2.3
LS-THC-G1-2-E1-10-00B-3030-00001346,60,40,3,2.3
LS-THC-G1-2-E1-10-00B-3030-00001347,60,40,4,2.3
LS-THC-G1-2-E1-10-00B-3030-00001348,60,40,5,2.3
LS-THC-G1-2-E1-10-00B-3030-00001349,60,40,6,2.3
LS-THC-G1-2-E1-10-00B-3030-00001350,60,40,7,2.3
LS-THC-G1-2-E1-10-00B-3030-00001351,60,40,8,2.3
LS-THC-G1-2-E1-10-00B-3030-00001352,60,40,9,2.3
LS-THC-G1-2-E1-10-00B-3030-00001353,60,40,10,2.3
LS-THC-G1-2-E1-10-00B-3030-00001354,60,40,11,2.3
LS-THC-G1-2-E1-10-00B-3030-00001355,60,40,12,2.3
LS-THC-G1-2-E1-10-00B-3030-00001356,60,40,13,2.3
LS-THC-G1-2-E1-10-00B-3030-00001357,60,40,14,2.3
LS-THC-G1-2-E1-10-00B-3030-00001358,60,40,15,2.3
LS-THC-G1-2-E1-10-00B-3030-00001359,60,40,16,2.3
LS-THC-G1-2-E1-10-00B-3030-00001360,60,40,17,2.3
LS-THC-G1-2-E1-10-00B-3030-00001361,60,40,18,2.3
LS-THC-G1-2-E1-10-00B-3030-00001362,60,40,19,2.3
LS-THC-G1-2-E1-10-00B-3030-00001363,60,40,20,2.3
LS-THC-G1-2-E1-10-00B-3030-00001364,60,40,21,2.3
LS-THC-G1-2-E1-10-00B-3030-00001365,60,40,22,2.3
LS-THC-G1-2-E1-10-00B-3030-00001366,60,40,23,2.3
LS-THC-G1-2-E1-10-00B-3030-00001367,60,40,24,2.3
LS-THC-G1-2-E1-10-00B-3030-00001368,60,40,25,2.3
LS-THC-G1-2-E1-10-00B-3030-00001369,60,40,26,2.3
LS-THC-G1-2-E1-10-00B-3030-00001370,60,40,27,2.3
LS-THC-G1-2-E1-10-00B-3030-00001371,60,40,28,2.3
LS-THC-G1-2-E1-10-00B-3030-00001372,60,40,29,2.3
LS-THC-G1-2-E1-10-00B-3030-00001373,60,40,30,2.3
LS-THC-G1-2-E1-10-00B-3030-00001374,60,40,31,2.3
LS-THC-G1-2-E1-10-00B-3030-00001375,60,40,32,2.3
LS-THC-G1-2-E1-10-00B-3030-00001376,60,40,33,2.3
LS-THC-G1-2-E1-10-00B-3030-00001377,60,40,34,2.3
LS-THC-G1-2-E1-10-00B-3030-00001378,60,40,35,2.3
LS-THC-G1-2-E1-10-00B-3030-00001379,60,40,36,2.3
LS-THC-G1-2-E1-10-00B-3030-00001380,60,40,37,2.3
LS-THC-G1-2-E1-10-00B-3030-00001381,60,40,38,2.3
LS-THC-G1-2-E1-10-00B-3030-00001382,60,40,39,2.3
LS-THC-G1-2-E1-10-00B-3030-00001383,60,40,40,2.3
LS-THC-G1-2-E1-10-00B-3030-00001384,60,40,41,2.3
LS-THC-G1-2-E1-10-00B-3030-00001385,60,40,42,2.3
LS-THC-G1-2-E1-10-00B-3030-00001386,60,40,43,2.3
LS-THC-G1-2-E1-10-00B-3030-00001387,60,40,44,2.3
LS-THC-G1-2-E1-10-00B-3030-00001388,60,40,45,2.3
LS-THC-G1-2-E1-10-00B-3030-00001389,60,40,46,2.3
LS-THC-G1-2-E1-10-00B-3030-00001390,60,40,47,2.3
LS-THC-G1-2-E1-10-00B-3030-00001391,60,40,48,2.3
LS-THC-G1-2-E1-10-00B-3030-00001392,60,40,49,2.3
LS-THC-G1-2-E1-10-00B-3030-00001393,60,40,50,2.3
LS-THC-G1-2-E1-10-00B-3030-00001394,60,40,51,2.3
LS-THC-G1-2-E1-10-00B-3030-00001395,60,40,52,2.3
LS-THC-G1-2-E1-10-00B-3030-00001396,60,40,53,2.3
LS-THC-G1-2-E1-10-00B-3030-00001397,60,40,54,2.3
LS-THC-G1-2-E1-10-00B-3030-00001398,60,40,55,2.3
LS-THC-G1-2-E1-10-00B-3030-00001399,60,40,56,2.3
LS-THC-G1-2-E1-10-00B-3030-00001400,60,40,57,2.3
LS-THC-G1-2-E1-10-00B-3030-00001401,60,40,58,2.3
LS-THC-G1-2-E1-10-00B-3030-00001402,60,40,59,2.3
LS-THC-G1-2-E1-10-00B-3030-00001403,60,40,60,2.3
LS-THC-G1-2-E1-10-00B-3030-00001404,60,40,0,2.4
LS-THC-G1-2-E1-10-00B-3030-00001405,60,40,1,2.4
LS-THC-G1-2-E1-10-00B-3030-00001406,60,40,2,2.4
LS-THC-G1-2-E1-10-00B-3030-00001407,60,40,3,2.4
LS-THC-G1-2-E1-10-00B-3030-00001408,60,40,4,2.4
LS-THC-G1-2-E1-10-00B-3030-00001409,60,40,5,2.4
LS-THC-G1-2-E1-10-00B-3030-00001410,60,40,6,2.4
LS-THC-G1-2-E1-10-00B-3030-00001411,60,40,7,2.4
LS-THC-G1-2-E1-10-00B-3030-00001412,60,40,8,2.4
LS-THC-G1-2-E1-10-00B-3030-00001413,60,40,9,2.4
LS-THC-G1-2-E1-10-00B-3030-00001414,60,40,10,2.4
LS-THC-G1-2-E1-10-00B-3030-00001415,60,40,11,2.4
LS-THC-G1-2-E1-10-00B-3030-00001416,60,40,12,2.4
LS-THC-G1-2-E1-10-00B-3030-00001417,60,40,13,2.4
LS-THC-G1-2-E1-10-00B-3030-00001418,60,40,14,2.4
LS-THC-G1-2-E1-10-00B-3030-00001419,60,40,15,2.4
LS-THC-G1-2-E1-10-00B-3030-00001420,60,40,16,2.4
LS-THC-G1-2-E1-10-00B-3030-00001421,60,40,17,2.4
LS-THC-G1-2-E1-10-00B-3030-00001422,60,40,18,2.4
LS-THC-G1-2-E1-10-00B-3030-00001423,60,40,19,2.4
LS-THC-G1-2-E1-10-00B-3030-00001424,60,40,20,2.4
LS-THC-G1-2-E1-10-00B-3030-00001425,60,40,21,2.4
LS-THC-G1-2-E1-10-00B-3030-00001426,60,40,22,2.4
LS-THC-G1-2-E1-10-00B-3030-00001427,60,40,23,2.4
LS-THC-G1-2-E1-10-00B-3030-00001428,60,40,24,2.4
LS-THC-G1-2-E1-10-00B-3030-00001429,60,40,25,2.4
LS-THC-G1-2-E1-10-00B-3030-00001430,60,40,26,2.4
LS-THC-G1-2-E1-10-00B-3030-00001431,60,40,27,2.4
LS-THC-G1-2-E1-10-00B-3030-00001432,60,40,28,2.4
LS-THC-G1-2-E1-10-00B-3030-00001433,60,40,29,2.4
LS-THC-G1-2-E1-10-00B-3030-00001434,60,40,30,2.4
LS-THC-G1-2-E1-10-00B-3030-00001435,60,40,31,2.4
LS-THC-G1-2-E1-10-00B-3030-00001436,60,40,32,2.4
LS-THC-G1-2-E1-10-00B-3030-00001437,60,40,33,2.4
LS-THC-G1-2-E1-10-00B-3030-00001438,60,40,34,2.4
LS-THC-G1-2-E1-10-00B-3030-00001439,60,40,35,2.4
LS-THC-G1-2-E1-10-00B-3030-00001440,60,40,36,2.4
LS-THC-G1-2-E1-10-00B-3030-00001441,60,40,37,2.4
LS-THC-G1-2-E1-10-00B-3030-00001442,60,40,38,2.4
LS-THC-G1-2-E1-10-00B-3030-00001443,60,40,39,2.4
LS-THC-G1-2-E1-10-00B-3030-00001444,60,40,40,2.4
LS-THC-G1-2-E1-10-00B-3030-00001445,60,40,41,2.4
LS-THC-G1-2-E1-10-00B-3030-00001446,60,40,42,2.4
LS-THC-G1-2-E1-10-00B-3030-00001447,60,40,43,2.4
LS-THC-G1-2-E1-10-00B-3030-00001448,60,40,44,2.4
LS-THC-G1-2-E1-10-00B-3030-00001449,60,40,45,2.4
LS-THC-G1-2-E1-10-00B-3030-00001450,60,40,46,2.4
LS-THC-G1-2-E1-10-00B-3030-00001451,60,40,47,2.4
LS-THC-G1-2-E1-10-00B-3030-00001452,60,40,48,2.4
LS-THC-G1-2-E1-10-00B-3030-00001453,60,40,49,2.4
LS-THC-G1-2-E1-10-00B-3030-00001454,60,40,50,2.4
LS-THC-G1-2-E1-10-00B-3030-00001455,60,40,51,2.4
LS-THC-G1-2-E1-10-00B-3030-00001456,60,40,52,2.4
LS-THC-G1-2-E1-10-00B-3030-00001457,60,40,53,2.4
LS-THC-G1-2-E1-10-00B-3030-00001458,60,40,54,2.4
LS-THC-G1-2-E1-10-00B-3030-00001459,60,40,55,2.4
LS-THC-G1-2-E1-10-00B-3030-00001460,60,40,56,2.4
LS-THC-G1-2-E1-10-00B-3030-00001461,60,40,57,2.4
LS-THC-G1-2-E1-10-00B-3030-00001462,60,40,58,2.4
LS-THC-G1-2-E1-10-00B-3030-00001463,60,40,59,2.4
LS-THC-G1-2-E1-10-00B-3030-00001464,60,40,60,2.4
LS-THC-G1-2-E1-10-00B-3030-00001465,60,40,0,2.5
LS-THC-G1-2-E1-10-00B-3030-00001466,60,40,1,2.5
LS-THC-G1-2-E1-10-00B-3030-00001467,60,40,2,2.5
LS-THC-G1-2-E1-10-00B-3030-00001468,60,40,3,2.5
LS-THC-G1-2-E1-10-00B-3030-00001469,60,40,4,2.5
LS-THC-G1-2-E1-10-00B-3030-00001470,60,40,5,2.5
LS-THC-G1-2-E1-10-00B-3030-00001471,60,40,6,2.5
LS-THC-G1-2-E1-10-00B-3030-00001472,60,40,7,2.5
LS-THC-G1-2-E1-10-00B-3030-00001473,60,40,8,2.5
LS-THC-G1-2-E1-10-00B-3030-00001474,60,40,9,2.5
LS-THC-G1-2-E1-10-00B-3030-00001475,60,40,10,2.5
LS-THC-G1-2-E1-10-00B-3030-00001476,60,40,11,2.5
LS-THC-G1-2-E1-10-00B-3030-00001477,60,40,12,2.5
LS-THC-G1-2-E1-10-00B-3030-00001478,60,40,13,2.5
LS-THC-G1-2-E1-10-00B-3030-00001479,60,40,14,2.5
LS-THC-G1-2-E1-10-00B-3030-00001480,60,40,15,2.5
LS-THC-G1-2-E1-10-00B-3030-00001481,60,40,16,2.5
LS-THC-G1-2-E1-10-00B-3030-00001482,60,40,17,2.5
LS-THC-G1-2-E1-10-00B-3030-00001483,60,40,18,2.5
LS-THC-G1-2-E1-10-00B-3030-00001484,60,40,19,2.5
LS-THC-G1-2-E1-10-00B-3030-00001485,60,40,20,2.5
LS-THC-G1-2-E1-10-00B-3030-00001486,60,40,21,2.5
LS-THC-G1-2-E1-10-00B-3030-00001487,60,40,22,2.5
LS-THC-G1-2-E1-10-00B-3030-00001488,60,40,23,2.5
LS-THC-G1-2-E1-10-00B-3030-00001489,60,40,24,2.5
LS-THC-G1-2-E1-10-00B-3030-00001490,60,40,25,2.5
LS-THC-G1-2-E1-10-00B-3030-00001491,60,40,26,2.5
LS-THC-G1-2-E1-10-00B-3030-00001492,60,40,27,2.5
LS-THC-G1-2-E1-10-00B-3030-00001493,60,40,28,2.5
LS-THC-G1-2-E1-10-00B-3030-00001494,60,40,29,2.5
LS-THC-G1-2-E1-10-00B-3030-00001495,60,40,30,2.5
LS-THC-G1-2-E1-10-00B-3030-00001496,60,40,31,2.5
LS-THC-G1-2-E1-10-00B-3030-00001497,60,40,32,2.5
LS-THC-G1-2-E1-10-00B-3030-00001498,60,40,33,2.5
LS-THC-G1-2-E1-10-00B-3030-00001499,60,40,34,2.5
LS-THC-G1-2-E1-10-00B-3030-00001500,60,40,35,2.5
LS-THC-G1-2-E1-10-00B-3030-00001501,60,40,36,2.5
LS-THC-G1-2-E1-10-00B-3030-00001502,60,40,37,2.5
LS-THC-G1-2-E1-10-00B-3030-00001503,60,40,38,2.5
LS-THC-G1-2-E1-10-00B-3030-00001504,60,40,39,2.5
LS-THC-G1-2-E1-10-00B-3030-00001505,60,40,40,2.5
LS-THC-G1-2-E1-10-00B-3030-00001506,60,40,41,2.5
LS-THC-G1-2-E1-10-00B-3030-00001507,60,40,42,2.5
LS-THC-G1-2-E1-10-00B-3030-00001508,60,40,43,2.5
LS-THC-G1-2-E1-10-00B-3030-00001509,60,40,44,2.5
LS-THC-G1-2-E1-10-00B-3030-00001510,60,40,45,2.5
LS-THC-G1-2-E1-10-00B-3030-00001511,60,40,46,2.5
LS-THC-G1-2-E1-10-00B-3030-00001512,60,40,47,2.5
LS-THC-G1-2-E1-10-00B-3030-00001513,60,40,48,2.5
LS-THC-G1-2-E1-10-00B-3030-00001514,60,40,49,2.5
LS-THC-G1-2-E1-10-00B-3030-00001515,60,40,50,2.5
LS-THC-G1-2-E1-10-00B-3030-00001516,60,40,51,2.5
LS-THC-G1-2-E1-10-00B-3030-00001517,60,40,52,2.5
LS-THC-G1-2-E1-10-00B-3030-00001518,60,40,53,2.5
LS-THC-G1-2-E1-10-00B-3030-00001519,60,40,54,2.5
LS-THC-G1-2-E1-10-00B-3030-00001520,60,40,55,2.5
LS-THC-G1-2-E1-10-00B-3030-00001521,60,40,56,2.5
LS-THC-G1-2-E1-10-00B-3030-00001522,60,40,57,2.5
LS-THC-G1-2-E1-10-00B-3030-00001523,60,40,58,2.5
LS-THC-G1-2-E1-10-00B-3030-00001524,60,40,59,2.5
LS-THC-G1-2-E1-10-00B-3030-00001525,60,40,60,2.5
